LOB,Client,SurveyDate,ReqOrRec,DateIssued,RequiredByDate,RiskImprovementTitle,Status,StatusDate,RiskEngineer,Underwriter,DaysToComplete,IsOpen,DaysOverdue,HasDeadline,LeadTimeDays,RiskCategory,EngineerLoad,ClientOpenImprovements
Motor,91725343E78C39E9AE2C08985327A86E,2022-06-27,Recommendation,2022-09-02,2022-12-02,Fleet_Risk_Management,No Plans Agreed,,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,,True,991.0,True,91.0,Other,414,3
Motor,91725343E78C39E9AE2C08985327A86E,2022-06-27,Recommendation,2022-09-02,2022-12-02,Fleet_Risk_Management,No Plans Agreed,,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,,True,991.0,True,91.0,Other,414,3
Liability,5384155036E6B9339BEB7863DC789DED,2023-07-28,Requirement,,2023-09-10,Workplace_Transport,In Process,2023-08-10,90581D96B500FD2D3FD701A583409CB8,AA53CA0B650DFD85C4F59FA156F7A2CC,,True,709.0,True,,Other,34,4
Liability,5384155036E6B9339BEB7863DC789DED,2023-07-28,Requirement,,2023-09-10,Workplace_Transport,In Process,2023-08-10,90581D96B500FD2D3FD701A583409CB8,AA53CA0B650DFD85C4F59FA156F7A2CC,,True,709.0,True,,Other,34,4
Liability,5384155036E6B9339BEB7863DC789DED,2023-07-28,Requirement,,2023-09-10,Workplace_Transport,In Process,2023-08-10,90581D96B500FD2D3FD701A583409CB8,AA53CA0B650DFD85C4F59FA156F7A2CC,,True,709.0,True,,Other,34,4
Liability,5384155036E6B9339BEB7863DC789DED,2023-07-28,Recommendation,,2023-09-10,Housekeeping,No Plans Agreed,2023-08-10,90581D96B500FD2D3FD701A583409CB8,AA53CA0B650DFD85C4F59FA156F7A2CC,,True,709.0,True,,Housekeeping,34,4
Motor,C1924BBA6B969532BCED1066482E2B91,2021-10-13,Recommendation,2021-10-13,,Fleet_Risk_Management,No Plans Agreed,2022-09-05,FBD1E7BA9564863B88D5C43CB833AFAF,24D22E03AFB23EDB45C6C8CFA16A280E,327.0,True,0.0,False,,Other,414,5
Motor,C1924BBA6B969532BCED1066482E2B91,2021-10-13,Recommendation,2021-10-13,,Fleet_Risk_Management,No Plans Agreed,2022-09-05,FBD1E7BA9564863B88D5C43CB833AFAF,24D22E03AFB23EDB45C6C8CFA16A280E,327.0,True,0.0,False,,Other,414,5
Motor,C1924BBA6B969532BCED1066482E2B91,2021-10-13,Recommendation,2021-10-13,,Fleet_Risk_Management,No Plans Agreed,2022-09-05,FBD1E7BA9564863B88D5C43CB833AFAF,24D22E03AFB23EDB45C6C8CFA16A280E,327.0,True,0.0,False,,Other,414,5
Motor,C1924BBA6B969532BCED1066482E2B91,2021-10-13,Recommendation,2021-10-13,,Fleet_Risk_Management,No Plans Agreed,2022-09-05,FBD1E7BA9564863B88D5C43CB833AFAF,24D22E03AFB23EDB45C6C8CFA16A280E,327.0,True,0.0,False,,Other,414,5
Motor,C1924BBA6B969532BCED1066482E2B91,2021-10-13,Recommendation,2021-10-13,,Fleet_Risk_Management,No Plans Agreed,2022-09-05,FBD1E7BA9564863B88D5C43CB833AFAF,24D22E03AFB23EDB45C6C8CFA16A280E,327.0,True,0.0,False,,Other,414,5
Property,E24FE6724953FB925EEBFEA7B2AF0E9A,2023-12-07,Recommendation,2024-05-08,,Housekeeping,In Process,,24D22E03AFB23EDB45C6C8CFA16A280E,24D22E03AFB23EDB45C6C8CFA16A280E,,True,0.0,False,,Housekeeping,23,2
Property,E24FE6724953FB925EEBFEA7B2AF0E9A,2023-12-07,Recommendation,2024-05-08,,Maintenance,In Process,,24D22E03AFB23EDB45C6C8CFA16A280E,24D22E03AFB23EDB45C6C8CFA16A280E,,True,0.0,False,,Maintenance,23,2
Property,E4F67A9E419B4ABA5ECC41DA67CAE337,2024-06-13,Requirement,2024-06-17,2024-08-17,Construction,In Process,,47B79BD259E22596FFC4BE2FFBBE5C5A,C6A0E7C2E78CED7F024313CB92B897A3,,True,367.0,True,61.0,Other,217,5
Property,E4F67A9E419B4ABA5ECC41DA67CAE337,2024-06-13,Requirement,2024-06-17,2024-08-17,Process_Hazards,In Process,,47B79BD259E22596FFC4BE2FFBBE5C5A,C6A0E7C2E78CED7F024313CB92B897A3,,True,367.0,True,61.0,Other,217,5
Property,E4F67A9E419B4ABA5ECC41DA67CAE337,2024-06-13,Requirement,2024-06-17,,Security,In Process,,47B79BD259E22596FFC4BE2FFBBE5C5A,C6A0E7C2E78CED7F024313CB92B897A3,,True,0.0,False,,Security,217,5
Property,E4F67A9E419B4ABA5ECC41DA67CAE337,2024-06-13,Requirement,2024-06-17,,Business_Continuity,In Process,,47B79BD259E22596FFC4BE2FFBBE5C5A,C6A0E7C2E78CED7F024313CB92B897A3,,True,0.0,False,,Other,217,5
Property,E4F67A9E419B4ABA5ECC41DA67CAE337,2024-06-13,Recommendation,2024-06-17,,Maintenance,In Process,,47B79BD259E22596FFC4BE2FFBBE5C5A,C6A0E7C2E78CED7F024313CB92B897A3,,True,0.0,False,,Maintenance,217,5
Property,391FC6941144C7547F5EE50BE7F61C2E,2023-09-21,Requirement,2023-10-10,2023-12-10,Management_of_Change,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,,True,618.0,True,61.0,Other,414,12
Property,391FC6941144C7547F5EE50BE7F61C2E,2023-09-21,Requirement,2023-10-10,2023-12-10,Security,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,,True,618.0,True,61.0,Security,414,12
Property,391FC6941144C7547F5EE50BE7F61C2E,2023-09-21,Requirement,2023-10-10,2023-12-10,Security,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,,True,618.0,True,61.0,Security,414,12
Property,391FC6941144C7547F5EE50BE7F61C2E,2023-09-21,Requirement,2023-10-10,2024-01-10,Security,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,,True,587.0,True,92.0,Security,414,12
Property,391FC6941144C7547F5EE50BE7F61C2E,2023-09-21,Requirement,2023-10-10,2023-12-10,Security,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,,True,618.0,True,61.0,Security,414,12
Property,391FC6941144C7547F5EE50BE7F61C2E,2023-09-21,Requirement,2023-10-10,2023-12-10,Security,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,,True,618.0,True,61.0,Security,414,12
Property,391FC6941144C7547F5EE50BE7F61C2E,2023-09-21,Requirement,2023-10-10,2023-12-10,Security,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,,True,618.0,True,61.0,Security,414,12
Property,391FC6941144C7547F5EE50BE7F61C2E,2023-09-21,Requirement,2023-10-10,2024-01-10,Security,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,,True,587.0,True,92.0,Security,414,12
Property,391FC6941144C7547F5EE50BE7F61C2E,2023-09-21,Requirement,2023-10-10,2024-01-10,Security,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,,True,587.0,True,92.0,Security,414,12
Property,391FC6941144C7547F5EE50BE7F61C2E,2023-09-21,Requirement,2023-10-10,2023-12-10,Security,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,,True,618.0,True,61.0,Security,414,12
Property,391FC6941144C7547F5EE50BE7F61C2E,2023-09-21,Requirement,2023-10-10,2023-12-10,Security,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,,True,618.0,True,61.0,Security,414,12
Property,391FC6941144C7547F5EE50BE7F61C2E,2023-09-21,Recommendation,2023-10-10,,Security,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,DEAA993ADB5BB29DE13F501A8E623BE4,,True,0.0,False,,Security,414,12
Motor,957A4F46ABEB8758A3A936F258267E0D,2022-08-25,Recommendation,2022-09-14,,Fleet_Risk_Management,Completed Verified,2022-09-14,534AC75C2E8AC3E3FE7BC32BB8C6E34A,A12A3079E14CED46E69BA52B8A90B21A,0.0,True,0.0,False,,Other,79,2
Motor,957A4F46ABEB8758A3A936F258267E0D,2022-08-25,Recommendation,2022-09-14,,Fleet_Risk_Management,Completed Verified,2022-09-14,534AC75C2E8AC3E3FE7BC32BB8C6E34A,A12A3079E14CED46E69BA52B8A90B21A,0.0,True,0.0,False,,Other,79,2
Property,917F2B2EC7090C3A3671A146714DF1D9,2024-02-15,Recommendation,2024-02-20,,Management_of_Change,No Response,,47B79BD259E22596FFC4BE2FFBBE5C5A,3138B8E6061FDF7CFAAA79279175CBCD,,True,0.0,False,,Other,217,2
Property,917F2B2EC7090C3A3671A146714DF1D9,2024-02-15,Recommendation,2024-02-20,,Business_Continuity,No Response,,47B79BD259E22596FFC4BE2FFBBE5C5A,3138B8E6061FDF7CFAAA79279175CBCD,,True,0.0,False,,Other,217,2
Motor,3920FE25681A234738A27DC116266FF0,2024-01-10,Requirement,2024-02-27,2024-06-27,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,418.0,True,121.0,Other,79,8
Motor,3920FE25681A234738A27DC116266FF0,2024-01-10,Requirement,2024-02-27,2024-06-27,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,418.0,True,121.0,Other,79,8
Motor,3920FE25681A234738A27DC116266FF0,2024-01-10,Requirement,2024-02-27,2024-06-27,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,418.0,True,121.0,Other,79,8
Motor,3920FE25681A234738A27DC116266FF0,2024-01-10,Requirement,2024-02-27,2024-06-27,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,418.0,True,121.0,Other,79,8
Motor,3920FE25681A234738A27DC116266FF0,2024-01-10,Requirement,2024-02-27,2024-06-27,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,418.0,True,121.0,Other,79,8
Motor,3920FE25681A234738A27DC116266FF0,2024-01-10,Requirement,2024-02-27,2024-06-27,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,418.0,True,121.0,Other,79,8
Motor,3920FE25681A234738A27DC116266FF0,2024-01-10,Requirement,2024-02-27,2024-06-27,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,418.0,True,121.0,Other,79,8
Motor,3920FE25681A234738A27DC116266FF0,2024-01-10,Requirement,2024-02-27,2024-06-27,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,418.0,True,121.0,Other,79,8
Property,3A12285FD5EFF76216A9F8D3182FB645,2022-07-14,Requirement,2022-09-15,2022-12-15,Compartmentation,Completed Not Verified,2022-12-01,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,77.0,True,978.0,True,91.0,Other,414,8
Property,3A12285FD5EFF76216A9F8D3182FB645,2022-07-14,Requirement,2022-09-15,2022-12-15,Security,No Plans Agreed,2022-12-01,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,77.0,True,978.0,True,91.0,Security,414,8
Property,3A12285FD5EFF76216A9F8D3182FB645,2022-07-14,Requirement,2022-09-15,2022-12-15,housekeeping,Completed Verified,2022-12-01,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,77.0,True,978.0,True,91.0,Housekeeping,414,8
Property,3A12285FD5EFF76216A9F8D3182FB645,2022-07-14,Requirement,2022-09-15,2022-12-15,Compartmentation,Completed Not Verified,2022-12-01,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,77.0,True,978.0,True,91.0,Other,414,8
Property,3A12285FD5EFF76216A9F8D3182FB645,2022-07-14,Requirement,2022-09-15,2022-12-15,housekeeping,Completed Not Verified,2022-12-01,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,77.0,True,978.0,True,91.0,Housekeeping,414,8
Property,3A12285FD5EFF76216A9F8D3182FB645,2022-07-14,Recommendation,2022-09-15,,Electrical_Maintenance,Completed Not Verified,2022-12-01,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,77.0,True,0.0,False,,Other,414,8
Property,3A12285FD5EFF76216A9F8D3182FB645,2022-07-14,Requirement,2022-09-15,2022-12-15,Compartmentation,In Process,2022-12-01,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,77.0,True,978.0,True,91.0,Other,414,8
Property,3A12285FD5EFF76216A9F8D3182FB645,2022-07-14,Requirement,2022-09-15,2022-12-15,housekeeping,In Process,2022-12-01,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,77.0,True,978.0,True,91.0,Housekeeping,414,8
Property,46E0BD8C9A74B740A46050515256260B,2022-07-14,Requirement,2022-09-15,2022-12-15,Maintenance,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Maintenance,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-14,Requirement,2022-09-15,2022-12-15,Housekeeping,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Housekeeping,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-14,Requirement,2022-09-15,2022-12-15,Housekeeping,Completed Verified,2022-12-15,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,91.0,True,978.0,True,91.0,Housekeeping,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-14,Requirement,2022-09-15,2022-12-15,Compartmentation,Completed Verified,2022-12-15,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,91.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-14,Requirement,2022-09-15,2022-12-15,process_Hazards,Completed Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-14,Recommendation,2022-09-15,,General_Maintenance,No Response,,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,,True,0.0,False,,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-14,Requirement,2022-09-15,2022-12-15,housekeeping,In Process,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Housekeeping,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-14,Requirement,2022-09-15,2022-12-15,General_Maintenance,In Process,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-14,Requirement,2022-09-15,2022-12-15,Compartmentation,In Process,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-15,Requirement,2022-09-15,2022-12-15,housekeeping,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Housekeeping,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-15,Requirement,2022-09-15,2022-12-15,Special_Fixed_Fire_Protection,Completed Verified,2023-01-31,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,138.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-15,Requirement,2022-09-15,2022-12-15,housekeeping,Completed Verified,2022-12-15,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,91.0,True,978.0,True,91.0,Housekeeping,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-15,Requirement,2022-09-15,2022-12-15,process_Hazards,Completed Verified,2022-12-15,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,91.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-15,Requirement,2022-09-15,2022-12-15,External_Storage,In Process,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,Management_of_Change,Completed Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,housekeeping,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Housekeeping,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,housekeeping,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Housekeeping,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,housekeeping,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Housekeeping,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,housekeeping,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Housekeeping,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,Construction,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,process_Hazards,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,Compartmentation,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,Compartmentation,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,Management_of_Change,Completed Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,Compartmentation,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,process_Hazards,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,Management_of_Change,Completed Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,housekeeping,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Housekeeping,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,Compartmentation,Completed Not Verified,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,process_Hazards,In Process,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,process_Hazards,Under Review,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,Automatic_Fire_Detection,In Process,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Requirement,2022-09-15,2022-12-15,Housekeeping,No Response,2023-07-10,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,298.0,True,978.0,True,91.0,Housekeeping,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-18,Recommendation,2022-09-15,,Fire_Safety_Management,No Response,2023-07-13,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,301.0,True,0.0,False,,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-19,Requirement,2022-09-15,2022-12-15,General_Maintenance,Completed Not Verified,2023-07-17,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,305.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-19,Requirement,2022-09-15,2022-12-15,Compartmentation,Under Review,2022-12-15,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,91.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-19,Requirement,2022-09-15,2022-12-15,Management_of_Change,Under Review,2023-07-17,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,305.0,True,978.0,True,91.0,Other,414,38
Property,46E0BD8C9A74B740A46050515256260B,2022-07-19,Requirement,2022-09-15,2022-12-15,Compartmentation,Under Review,2023-07-17,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,305.0,True,978.0,True,91.0,Other,414,38
Property,740D723A7D051B3D56A75C0AC0E42AC9,2022-07-20,Requirement,2022-09-15,2022-12-15,Fire_Safety_Management,Completed Not Verified,2023-07-12,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,300.0,True,978.0,True,91.0,Other,414,23
Property,740D723A7D051B3D56A75C0AC0E42AC9,2022-07-20,Requirement,2022-09-15,2022-12-15,Housekeeping,Completed Not Verified,2023-07-12,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,300.0,True,978.0,True,91.0,Housekeeping,414,23
Property,740D723A7D051B3D56A75C0AC0E42AC9,2022-07-20,Requirement,2022-09-15,2022-12-15,External_Storage,Completed Not Verified,2023-07-12,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,300.0,True,978.0,True,91.0,Other,414,23
Property,740D723A7D051B3D56A75C0AC0E42AC9,2022-07-20,Requirement,2022-09-15,2022-12-15,Compartmentation,In Process,2023-07-12,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,300.0,True,978.0,True,91.0,Other,414,23
Property,740D723A7D051B3D56A75C0AC0E42AC9,2022-07-20,Requirement,2022-09-15,2022-12-15,Compartmentation,In Process,2023-07-12,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,300.0,True,978.0,True,91.0,Other,414,23
Property,740D723A7D051B3D56A75C0AC0E42AC9,2022-07-20,Requirement,2022-09-15,2022-12-15,Compartmentation,In Process,2023-07-12,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,300.0,True,978.0,True,91.0,Other,414,23
Property,740D723A7D051B3D56A75C0AC0E42AC9,2022-07-20,Requirement,2022-09-15,2022-12-15,Storage_Hazards,In Process,2023-07-12,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,300.0,True,978.0,True,91.0,Other,414,23
Property,740D723A7D051B3D56A75C0AC0E42AC9,2022-07-21,Requirement,2022-09-15,2022-12-15,Compartmentation,Completed Not Verified,2023-07-12,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,300.0,True,978.0,True,91.0,Other,414,23
Property,740D723A7D051B3D56A75C0AC0E42AC9,2022-07-21,Requirement,2022-09-15,2022-12-15,Compartmentation,Completed Not Verified,2023-07-12,FBD1E7BA9564863B88D5C43CB833AFAF,A06B33D1EA28E90733617EC889D4E76E,300.0,True,978.0,True,91.0,Other,414,23
